DATA/PARCELA/VALOR DISTRIBUIDO
FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS, , 
, TOTAL NA DATA, 126.127_13C
11.01.2022, REF.ICMS ESTADO, 10.116_28C
, TOTAL NA DATA, 10.116_28C
18.01.2022, REF.ICMS ESTADO, 60.926_80C
, TOTAL NA DATA, 60.926_80C
20.01.2022, ORIGEM FPM, 30.835_10C
, ORIGEM ITR, 203_28C
, ORIGEM IPM, 377_31C
, TOTAL NA DATA, 31.415_69C
25.01.2022, REF.ICMS ESTADO, 14.139_09C
, TOTAL NA DATA, 14.139_09C
28.01.2022, ORIGEM FPM, 85.300_47C
, ORIGEM ITR, 23_58C
, ORIGEM IPM, 45_76C
, TOTAL NA DATA, 85.369_81C
01.02.2022, REF.ICMS ESTADO, 17.909_16C
, TOTAL NA DATA, 17.909_16C
TOTAL POR PARCELA / NATUREZA, , 
, ORIGEM FPM, 238.297_57C
, REF.ICMS ESTADO, 107.139_90C
, ORIGEM ITR, 3.296_85C
, ORIGEM IPM, 1.318_21C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 350.052_53C
IPM   - IPI EXPORTACAO - COTA MUNICIPIO, , 
DATA, PARCELA, VALOR DISTRIBUIDO
10.01.2022, DEDUCAO SAUDE, 895_14D
, IPM IPI-MUNIC, 4.774_10C
, TOTAL NA DATA, 3.878_96C
20.01.2022, DEDUCAO SAUDE, 377_31D
, IPM IPI-MUNIC, 2.012_32C
, TOTAL NA DATA, 1.635_01C
28.01.2022, DEDUCAO SAUDE, 45_76D
, IPM IPI-MUNIC, 244_07C
, TOTAL NA DATA, 198_31C
TOTAL POR PARCELA / NATUREZA, , 
, DEDUCAO SAUDE, 1.318_21D
, IPM IPI-MUNIC, 7.030_49C
, DEBITO FUNDO, 1.318_21D
, CREDITO FUNDO, 7.030_49C
CID   - CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO, , 
DATA, PARCELA, VALOR DISTRIBUIDO
10.01.2022, PASEP MUNICIPIO, 44_17D
, COTA-MUNICIPIO, 4.417_63C
, TOTAL NA DATA, 4.373_46C
TOTAL POR PARCELA / NATUREZA, , 
, PASEP MUNICIPIO, 44_17D
, COTA-MUNICIPIO, 4.417_63C
, DEBITO FUNDO, 44_17D
, CREDITO FUNDO, 4.417_63C
RPM   - ROYALTIES PETROLEO COTA MUNICIPAL, , 
DATA, PARCELA, VALOR DISTRIBUIDO
17.01.2022, ANP LEI 7990/89, 131_32C
FEB   - FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF, , 
DATA, PARCELA, VALOR DISTRIBUIDO
04.01.2022, ORIGEM ICMS-EST, 3.834_07C
, TOTAL NA DATA, 3.834_07C
05.01.2022, ORIGEM IPVA, 1.476_85C
, ORIGEM ITCMD, 1.134_87C
, ORIGEM ICMS EST, 11.038_39C
, TOTAL NA DATA, 13.650_11C
10.01.2022, ORIGEM ITR, 1.012_25C
, ORIGEM IPI-EXP, 3.425_12C
, ORIGEM FPE, 19.608_61C
, ORIGEM FPM, 48.236_57C
, TOTAL NA DATA, 72.282_55C
11.01.2022, ORIGEM ICMS-EST, 9.543_13C
, TOTAL NA DATA, 9.543_13C
12.01.2022, ORIGEM IPVA, 33.050_19C
, ORIGEM ITCMD, 1.445_70C
, ORIGEM ICMS EST, 68.548_97C
, TOTAL NA DATA, 103.044_86C
18.01.2022, ORIGEM ICMS-EST, 57.474_85C
, TOTAL NA DATA, 57.474_85C
19.01.2022, ORIGEM IPVA, 62.285_64C
, ORIGEM ITCMD, 2.196_06C
, ORIGEM ICMS EST, 165.314_05C
, TOTAL NA DATA, 229.795_75C
20.01.2022, ORIGEM ITR, 79_71C
, ORIGEM IPI-EXP, 1.438_11C
, ORIGEM FPE, 4.941_11C
, ORIGEM FPM, 12.175_46C
, TOTAL NA DATA, 18.634_39C
25.01.2022, ORIGEM ICMS-EST, 13.338_01C
, TOTAL NA DATA, 13.338_01C
26.01.2022, ORIGEM IPVA, 91.130_54C
, ORIGEM ITCMD, 1.775_12C
, ORIGEM ICMS EST, 40.633_12C
, TOTAL NA DATA, 133.538_78C
27.01.2022, COMPL VAAF, 3.346_70C
, TOTAL NA DATA, 3.346_70C
28.01.2022, ORIGEM ITR, 103_34C
, ORIGEM IPI-EXP, 174_42C
, ORIGEM FPE, 13.679_87C
, ORIGEM FPM, 33.681_52C
, TOTAL NA DATA, 47.639_15C
01.02.2022, ORIGEM ICMS-EST, 16.894_48C
, TOTAL NA DATA, 16.894_48C
TOTAL POR PARCELA / NATUREZA, , 
, ORIGEM ITR, 1.195_30C
, ORIGEM IPVA, 187.943_22C
, ORIGEM ITCMD, 6.551_75C
, ORIGEM IPI-EXP, 5.037_65C
, ORIGEM ICMS EST, 285.534_53C
, ORIGEM ICMS-EST, 101.084_54C
, ORIGEM FPE, 38.229_59C
, ORIGEM FPM, 94.093_55C
, COMPL VAAF, 3.346_70C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 723.016_83C
SNA   - SIMPLES NACIONAL, , 
DATA, PARCELA, VALOR DISTRIBUIDO
03.01.2022, SIMPLES NACION., 9_93C
, TOTAL NA DATA, 9_93C
04.01.2022, SIMPLES NACION., 162_44C
, TOTAL NA DATA, 162_44C
05.01.2022, SIMPLES NACION., 1.641_64C
, TOTAL NA DATA, 1.641_64C
06.01.2022, SIMPLES NACION., 58_16C
, TOTAL NA DATA, 58_16C
07.01.2022, SIMPLES NACION., 87_50C
, TOTAL NA DATA, 87_50C
10.01.2022, SIMPLES NACION., 32_68C
, TOTAL NA DATA, 32_68C
11.01.2022, SIMPLES NACION., 41_05C
, TOTAL NA DATA, 41_05C
12.01.2022, SIMPLES NACION., 284_68C
, TOTAL NA DATA, 284_68C
13.01.2022, SIMPLES NACION., 57_79C
, TOTAL NA DATA, 57_79C
14.01.2022, SIMPLES NACION., 49_71C
, TOTAL NA DATA, 49_71C
17.01.2022, SIMPLES NACION., 45_83C
, TOTAL NA DATA, 45_83C
18.01.2022, SIMPLES NACION., 1.046_19C
, TOTAL NA DATA, 1.046_19C
19.01.2022, SIMPLES NACION., 3.320_86C
, TOTAL NA DATA, 3.320_86C
20.01.2022, SIMPLES NACION., 536_02C
, TOTAL NA DATA, 536_02C
21.01.2022, SIMPLES NACION., 2.361_75C
, TOTAL NA DATA, 2.361_75C
24.01.2022, SIMPLES NACION., 15.127_45C
, TOTAL NA DATA, 15.127_45C
25.01.2022, SIMPLES NACION., 1.733_76C
, TOTAL NA DATA, 1.733_76C
26.01.2022, SIMPLES NACION., 417_95C
, TOTAL NA DATA, 417_95C
27.01.2022, SIMPLES NACION., 122_03C
, TOTAL NA DATA, 122_03C
28.01.2022, SIMPLES NACION., 272_02C
, TOTAL NA DATA, 272_02C
31.01.2022, SIMPLES NACION., 32_03C
, TOTAL NA DATA, 32_03C
TOTAL POR PARCELA / NATUREZA, , 
, SIMPLES NACION., 27.441_47C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 27.441_47C
ADO   - LC 176/2020 (ADO25), , 
DATA, PARCELA, VALOR DISTRIBUIDO
28.01.2022, RETENCAO PASEP, 44_69D
, LC 176/2020, 4.469_49C
, TOTAL NA DATA, 4.424_80C
TOTAL POR PARCELA / NATUREZA, , 
, RETENCAO PASEP, 44_69D
, LC 176/2020, 4.469_49C
, DEBITO FUNDO, 44_69D
, CREDITO FUNDO, 4.469_49C
TOTAL DISTRIBUIDO NO PERIODO, , 
, DEBITO BENEF., 1.309.672_31D
, CREDITO BENEF., 3.488.346_37C
