DATA/PARCELA/VALOR DISTRIBUIDO
FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS, , 
02.03.2022, RETENCAO PASEP, 135_46D
, CFH-REC.HIDRICO, 13.546_82C
, TOTAL NA DATA, 13.411_36C
TOTAL POR PARCELA / NATUREZA, , 
, RETENCAO PASEP, 135_46D
, CFH-REC.HIDRICO, 13.546_82C
, DEBITO FUNDO, 135_46D
, CREDITO FUNDO, 13.546_82C
ITA   - ROYALTIES DE ITAIPU, , 
DATA, PARCELA, VALOR DISTRIBUIDO
17.03.2022, RETENCAO PASEP, 3_67D
, ITA-ROYT.ITAIPU, 367_68C
, TOTAL NA DATA, 364_01C
TOTAL POR PARCELA / NATUREZA, , 
, RETENCAO PASEP, 3_67D
, ITA-ROYT.ITAIPU, 367_68C
, DEBITO FUNDO, 3_67D
, CREDITO FUNDO, 367_68C
FUS   - FUNDO SAUDE, , 
DATA, PARCELA, VALOR DISTRIBUIDO
03.03.2022, REF.ICMS ESTADO, 20.315_38C
, TOTAL NA DATA, 20.315_38C
08.03.2022, REF.ICMS ESTADO, 6.335_92C
, TOTAL NA DATA, 6.335_92C
10.03.2022, ORIGEM FPM, 110.050_09C
, ORIGEM ITR, 609_49C
, ORIGEM IPM, 951_97C
, TOTAL NA DATA, 111.611_55C
15.03.2022, REF.ICMS ESTADO, 26.794_84C
, TOTAL NA DATA, 26.794_84C
18.03.2022, ORIGEM FPM, 20.722_11C
, ORIGEM IPM, 296_83C
, TOTAL NA DATA, 21.018_94C
22.03.2022, REF.ICMS ESTADO, 38.104_29C
, TOTAL NA DATA, 38.104_29C
29.03.2022, REF.ICMS ESTADO, 20.496_19C
, TOTAL NA DATA, 20.496_19C
30.03.2022, ORIGEM FPM, 70.889_65C
, ORIGEM IPM, 90_05C
, TOTAL NA DATA, 70.979_70C
TOTAL POR PARCELA / NATUREZA, , 
, ORIGEM FPM, 201.661_85C
, REF.ICMS ESTADO, 112.046_62C
, ORIGEM ITR, 609_49C
, ORIGEM IPM, 1.338_85C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 315.656_81C
IPM   - IPI EXPORTACAO - COTA MUNICIPIO, , 
DATA, PARCELA, VALOR DISTRIBUIDO
10.03.2022, DEDUCAO SAUDE, 951_97D
, IPM IPI-MUNIC, 5.077_23C
, TOTAL NA DATA, 4.125_26C
18.03.2022, DEDUCAO SAUDE, 296_83D
, IPM IPI-MUNIC, 1.583_13C
, TOTAL NA DATA, 1.286_30C
30.03.2022, DEDUCAO SAUDE, 90_05D
, IPM IPI-MUNIC, 480_31C
, TOTAL NA DATA, 390_26C
TOTAL POR PARCELA / NATUREZA, , 
, DEDUCAO SAUDE, 1.338_85D
, IPM IPI-MUNIC, 7.140_67C
, DEBITO FUNDO, 1.338_85D
, CREDITO FUNDO, 7.140_67C
RPM   - ROYALTIES PETROLEO COTA MUNICIPAL, , 
DATA, PARCELA, VALOR DISTRIBUIDO
18.03.2022, ANP LEI 7990/89, 97_22C
FEB   - FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF, , 
DATA, PARCELA, VALOR DISTRIBUIDO
03.03.2022, ORIGEM IPVA, 18.544_52C
, ORIGEM ITCMD, 1.964_21C
, ORIGEM ICMS EST, 54.928_78C
, ORIGEM ICMS-EST, 19.164_37C
, TOTAL NA DATA, 94.601_88C
08.03.2022, ORIGEM ICMS-EST, 5.976_94C
, TOTAL NA DATA, 5.976_94C
09.03.2022, ORIGEM IPVA, 11.540_64C
, ORIGEM ITCMD, 1.810_12C
, ORIGEM ICMS EST, 21.097_68C
, TOTAL NA DATA, 34.448_44C
10.03.2022, ORIGEM ITR, 174_49C
, ORIGEM IPI-EXP, 3.628_46C
, ORIGEM FPE, 17.690_76C
, ORIGEM FPM, 43.454_10C
, TOTAL NA DATA, 64.947_81C
15.03.2022, ORIGEM ICMS-EST, 25.276_72C
, TOTAL NA DATA, 25.276_72C
16.03.2022, ORIGEM IPVA, 12.201_30C
, ORIGEM ITCMD, 3.735_28C
, ORIGEM ICMS EST, 119.660_35C
, TOTAL NA DATA, 135.596_93C
18.03.2022, ORIGEM ITR, 63_22C
, ORIGEM IPI-EXP, 1.131_39C
, ORIGEM FPE, 3.324_98C
, ORIGEM FPM, 8.182_28C
, TOTAL NA DATA, 12.701_87C
22.03.2022, ORIGEM ICMS-EST, 35.945_41C
, TOTAL NA DATA, 35.945_41C
23.03.2022, ORIGEM IPVA, 22.532_85C
, ORIGEM ITCMD, 1.970_43C
, ORIGEM ICMS EST, 76.371_76C
, TOTAL NA DATA, 100.875_04C
29.03.2022, ORIGEM ICMS-EST, 19.334_93C
, TOTAL NA DATA, 19.334_93C
30.03.2022, ORIGEM ITR, 43_55C
, ORIGEM IPVA, 18.324_49C
, ORIGEM ITCMD, 3.088_72C
, ORIGEM IPI-EXP, 343_26C
, ORIGEM ICMS EST, 58.782_19C
, ORIGEM FPE, 11.373_79C
, ORIGEM FPM, 27.991_30C
, TOTAL NA DATA, 119.947_30C
TOTAL POR PARCELA / NATUREZA, , 
, ORIGEM ITR, 281_26C
, ORIGEM IPVA, 83.143_80C
, ORIGEM ITCMD, 12.568_76C
, ORIGEM IPI-EXP, 5.103_11C
, ORIGEM ICMS EST, 330.840_76C
, ORIGEM ICMS-EST, 105.698_37C
, ORIGEM FPE, 32.389_53C
, ORIGEM FPM, 79.627_68C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 649.653_27C
SNA   - SIMPLES NACIONAL, , 
DATA, PARCELA, VALOR DISTRIBUIDO
02.03.2022, SIMPLES NACION., 15_15C
, TOTAL NA DATA, 15_15C
03.03.2022, SIMPLES NACION., 687_09C
, TOTAL NA DATA, 687_09C
04.03.2022, SIMPLES NACION., 56_73C
, TOTAL NA DATA, 56_73C
07.03.2022, SIMPLES NACION., 34_81C
, TOTAL NA DATA, 34_81C
08.03.2022, SIMPLES NACION., 85_75C
, TOTAL NA DATA, 85_75C
09.03.2022, SIMPLES NACION., 53_10C
, TOTAL NA DATA, 53_10C
10.03.2022, SIMPLES NACION., 47_92C
, TOTAL NA DATA, 47_92C
11.03.2022, SIMPLES NACION., 537_16C
, TOTAL NA DATA, 537_16C
14.03.2022, SIMPLES NACION., 730_84C
, TOTAL NA DATA, 730_84C
15.03.2022, SIMPLES NACION., 16_05C
, TOTAL NA DATA, 16_05C
16.03.2022, SIMPLES NACION., 15_96C
, TOTAL NA DATA, 15_96C
17.03.2022, SIMPLES NACION., 157_91C
, TOTAL NA DATA, 157_91C
18.03.2022, SIMPLES NACION., 8.902_31C
, TOTAL NA DATA, 8.902_31C
21.03.2022, SIMPLES NACION., 172_01C
, TOTAL NA DATA, 172_01C
22.03.2022, SIMPLES NACION., 916_56C
, TOTAL NA DATA, 916_56C
23.03.2022, SIMPLES NACION., 11.982_94C
, TOTAL NA DATA, 11.982_94C
24.03.2022, SIMPLES NACION., 55_23C
, TOTAL NA DATA, 55_23C
25.03.2022, SIMPLES NACION., 119_41C
, TOTAL NA DATA, 119_41C
28.03.2022, SIMPLES NACION., 597_93C
, TOTAL NA DATA, 597_93C
29.03.2022, SIMPLES NACION., 67_03C
, TOTAL NA DATA, 67_03C
30.03.2022, SIMPLES NACION., 31_15C
, TOTAL NA DATA, 31_15C
31.03.2022, SIMPLES NACION., 55_63C
, TOTAL NA DATA, 55_63C
TOTAL POR PARCELA / NATUREZA, , 
, SIMPLES NACION., 25.338_67C
, DEBITO FUNDO, 0_00D
, CREDITO FUNDO, 25.338_67C
ADO   - LC 176/2020 (ADO25), , 
DATA, PARCELA, VALOR DISTRIBUIDO
30.03.2022, RETENCAO PASEP, 44_69D
, LC 176/2020, 4.469_49C
, TOTAL NA DATA, 4.424_80C
TOTAL POR PARCELA / NATUREZA, , 
, RETENCAO PASEP, 44_69D
, LC 176/2020, 4.469_49C
, DEBITO FUNDO, 44_69D
, CREDITO FUNDO, 4.469_49C
TOTAL DISTRIBUIDO NO PERIODO, , 
, DEBITO BENEF., 1.427.157_57D
, CREDITO BENEF., 3.150.886_68C
